Page Path,Base Url
/products/scanners/healthcare-scanners/ds4308-hc/ds4308_hc_spec_sheet.html,https://www.zebra.com/us/en
/products/scanners/companion-scanners.html,https://www.zebra.com/us/en
/products/scanners/companion-scanners/cs1504.html,https://www.zebra.com/us/en
/products/scanners/companion-scanners/cs1504/cs1504_spec_sheet.html,https://www.zebra.com/us/en
/products/scanners/companion-scanners/cs3000-series.html,https://www.zebra.com/us/en
/products/scanners/companion-scanners/cs3000-series/cs3000_series_spec_s.html,https://www.zebra.com/us/en
/products/scanners/companion-scanners/cs4070.html,https://www.zebra.com/us/en
/products/scanners/companion-scanners/cs4070/cs4070_sr_spec_sheet.html,https://www.zebra.com/us/en
/products/networks.html,https://www.zebra.com/us/en
/products/networks/wireless-lan.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/access-points.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/access-points/ap-8132.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/access-points/ap-8132/ap_8132_spec_sheet_j.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/access-points/ap-7532.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/access-points/ap-7532/ap_7532_spec_sheet_0.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/access-points/ap-7522.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/access-points/ap-7522/ap_7522_spec_sheet.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/access-points/ap-7502.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/access-points/ap-7502/ap_7502_spec_sheet.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/access-points/ap-6532-ap-650.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/access-points/ap-6522-ap-622.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/access-points/ap-6522-ap-622/ap_6522_spec_sheet.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/access-points/ap-6511.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/access-points/t5-wi-fi-over-vdsl2-system.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/access-points/t5-wi-fi-over-vdsl2-system/t5_wi_fi_over_vdsl2_.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/access-points/ap-8163.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/access-points/ap-8163/ap_8163_spec_sheet_.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/access-points/ap-7161.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/access-points/ap-7161/ap_7161_spec_sheet.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/access-points/ap-6562.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/access-points/ap-6562/ap_6562_spec_sheet.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/access-points/ap-6521-ap-621.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/access-points/ap-6521-ap-621/ap_6521_spec_sheet.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/access-points/ap-8222.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/access-points/ap-8222/ap_8222_spec_sheet.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/access-points/ap-8232.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/access-points/ap-8232/ap_8232_spec_sheet_.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/ethernet-wallplate-switch.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/ethernet-wallplate-switch/es-6510.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/ethernet-wallplate-switch/es-6510/es_6510_spec_sheet.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/unified-access-platforms.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/unified-access-platforms/ex3548.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/unified-access-platforms/ex3548/ex_3500_spec_sheet.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/unified-access-platforms/nx_9500.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/unified-access-platforms/nx_9500/nx_9500_spec_sheet.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/unified-access-platforms/nx7500.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/unified-access-platforms/nx7500/nx_7500_spec_sheet_.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/unified-access-platforms/rfs4000.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/unified-access-platforms/rfs4000/rfs4000_spec_sheet.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/unified-access-platforms/rfs6000.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/unified-access-platforms/rfs6000/rfs6000_spec_sheet.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/unified-access-platforms/vx9000.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/unified-access-platforms/vx9000/vx_9000_spec_sheet_g.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/unified-access-platforms/nx_9600.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/unified-access-platforms/nx_4500_6500.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/unified-access-platforms/nx_4500_6500/nx_4500_6500_spec_sh.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/unified-access-platforms/wing-express-manager.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/wing-express-portfolio.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/wing-express-portfolio/ap7522e.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/wing-express-portfolio/ap6562e.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/wing-express-portfolio/ap7502e.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/wing-express-portfolio/ap6522e.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/wing-express-portfolio/ap6511e.html,https://www.zebra.com/us/en
/products/networks/wireless-lan/wing-express-portfolio/ap6521e.html,https://www.zebra.com/us/en
/products/networks/narrowband-digital-wireless.html,https://www.zebra.com/us/en
/products/networks/narrowband-digital-wireless/9160-g2.html,https://www.zebra.com/us/en
/products/networks/narrowband-digital-wireless/9160-g2/_9160_g2_spec_sheet_.html,https://www.zebra.com/us/en
/products/networks/voice-hardware.html,https://www.zebra.com/us/en
/products/networks/voice-hardware/ewb100.html,https://www.zebra.com/us/en
/products/networks/voice-hardware/ewb100/ewb_100_spec_sheet.html,https://www.zebra.com/us/en
/products/networks/voice-hardware/radio-link-express.html,https://www.zebra.com/us/en
/products/networks/voice-hardware/radio-link-express/radio_link_express_s.html,https://www.zebra.com/us/en
/products/supplies.html,https://www.zebra.com/us/en
/products/supplies/labels-tags.html,https://www.zebra.com/us/en
/products/supplies/receipts.html,https://www.zebra.com/us/en
/products/supplies/wristbands.html,https://www.zebra.com/us/en
/products/supplies/ribbons.html,https://www.zebra.com/us/en
/products/supplies/custom-supplies.html,https://www.zebra.com/us/en
/products/supplies/cards.html,https://www.zebra.com/us/en
